step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
361,47.1748,-0.0456,0.0252277,23.9496,0.3,0.3
362,47.177,-0.0473,-0.0093221,23.9736,0.3,0.3
363,47.1794,-0.0487,-0.0169607,23.9957,0.3,0.3
364,47.1819,-0.0501,-0.0164981,24.0188,0.3,0.3
365,47.1847,-0.0531,0.027647,24.0654,0.3,0.3
366,47.1877,-0.0546,-0.0123566,24.0888,0.3,0.3
367,47.1909,-0.056,-0.014589,24.1113,0.3,0.3
368,47.1941,-0.0573,-0.0168503,24.1342,0.3,0.3
369,47.1976,-0.0587,-0.0136804,24.1575,0.3,0.3
370,47.2014,-0.0615,0.0250119,24.2035,0.3,0.3
371,47.2053,-0.063,-0.00958455,24.2263,0.3,0.3
372,47.2095,-0.0642,-0.01727,24.249,0.3,0.3
373,47.2137,-0.0654,-0.0168544,24.2714,0.3,0.3
374,47.2182,-0.0666,-0.0164378,24.2946,0.3,0.3
375,47.2229,-0.0691,0.0194709,24.34,0.3,0.3
376,47.2279,-0.0704,-0.0124792,24.3625,0.3,0.3
377,47.2331,-0.0722,0.00162216,24.4071,0.3,0.3
378,47.2384,-0.073,-0.0250758,24.4298,0.3,0.3
379,47.244,-0.0743,-0.0111226,24.4746,0.3,0.3
380,47.2496,-0.075,-0.0270489,24.4969,0.3,0.3
381,47.2553,-0.0756,-0.0295046,24.5193,0.3,0.3
382,47.2611,-0.0762,-0.0292599,24.5415,0.3,0.3
383,47.267,-0.077,-0.0235544,24.5637,0.3,0.3
384,47.2731,-0.0778,-0.0232483,24.5858,0.3,0.3
385,47.2794,-0.0795,0.0016293,24.6301,0.3,0.3
386,47.2859,-0.0804,-0.0196324,24.6521,0.3,0.3
387,47.2925,-0.0812,-0.0220233,24.6741,0.3,0.3
388,47.2992,-0.082,-0.0217136,24.696,0.3,0.3
389,47.3062,-0.0836,0.00043742,24.7398,0.3,0.3
390,47.3133,-0.0845,-0.0181208,24.7617,0.3,0.3
391,47.3206,-0.0853,-0.0205083,24.7834,0.3,0.3
392,47.328,-0.086,-0.0229252,24.8051,0.3,0.3
393,47.3355,-0.0868,-0.0199114,24.8268,0.3,0.3
394,47.3434,-0.0885,0.00497385,24.8701,0.3,0.3
395,47.3513,-0.0893,-0.0190102,24.8917,0.3,0.3
396,47.3594,-0.09,-0.0214237,24.9131,0.3,0.3
397,47.3677,-0.0907,-0.0211366,24.9345,0.3,0.3
398,47.3762,-0.0923,0.00372181,24.9773,0.3,0.3
399,47.3848,-0.093,-0.0202891,24.9987,0.3,0.3
400,47.3936,-0.0937,-0.0199995,25.0199,0.3,0.3
401,47.4027,-0.0951,-0.00059866,25.0624,0.3,0.3
402,47.4118,-0.0958,-0.0192072,25.0835,0.3,0.3
403,47.4211,-0.0963,-0.0243754,25.1046,0.3,0.3
404,47.4306,-0.0976,-0.00230241,25.1467,0.3,0.3
405,47.4403,-0.0982,-0.0209389,25.1677,0.3,0.3
406,47.45,-0.0988,-0.020675,25.1886,0.3,0.3
407,47.46,-0.0999,-0.00676005,25.2304,0.3,0.3
408,47.4704,-0.1018,0.0154965,25.2927,0.3,0.3
409,47.4809,-0.1024,-0.0193365,25.3134,0.3,0.3
410,47.4914,-0.1028,-0.0245291,25.3745,0.3,0.3
411,47.502,-0.1028,-0.0352417,25.3949,0.3,0.3
412,47.5126,-0.1028,-0.0351543,25.4358,0.3,0.3
413,47.5232,-0.1029,-0.0323369,25.4561,0.3,0.3
414,47.534,-0.1039,-0.00764856,25.5167,0.3,0.3
415,47.5449,-0.1044,-0.0209098,25.5369,0.3,0.3
416,47.5559,-0.1053,-0.00975032,25.5772,0.3,0.3
417,47.5671,-0.1057,-0.0230405,25.5973,0.3,0.3
418,47.5784,-0.1064,-0.01464,25.6373,0.3,0.3
419,47.5898,-0.1068,-0.0225292,25.6573,0.3,0.3
420,47.6014,-0.1074,-0.016858,25.6972,0.3,0.3
421,47.6125,-0.1053,-0.0902985,25.7566,0.3,0.3
422,47.6232,-0.1037,-0.0771903,25.7763,0.3,0.3
423,47.6341,-0.1043,-0.0175217,25.7948,0.3,0.3
424,47.6409,-0.0826,-0.626061,25.8324,0.3,0.3
425,47.6457,-0.0694,-0.400462,25.8517,0.3,0.3
426,47.6492,-0.0588,-0.333392,25.8187,0.3,0.3
427,47.6516,-0.049,-0.314691,25.7615,0.3,0.3
428,47.6533,-0.0407,-0.276646,25.7901,0.3,0.3
429,47.6542,-0.0304,-0.33371,25.8011,0.3,0.3
430,47.655,-0.0282,-0.115646,25.8029,0.3,0.3
431,47.6558,-0.0282,-0.0562224,25.823,0.3,0.3
432,47.6566,-0.029,-0.0343578,25.8342,0.3,0.3
433,47.6576,-0.0317,0.0177791,25.8722,0.3,0.3
434,47.6587,-0.0335,-0.00595238,25.8949,0.3,0.3
435,47.66,-0.0351,-0.0108425,25.9074,0.3,0.3
436,47.6616,-0.0404,0.0906818,25.9627,0.3,0.3
437,47.6638,-0.0468,0.122342,26.019,0.3,0.3
438,47.6661,-0.0484,-0.00673729,26.0343,0.3,0.3
439,47.6683,-0.0461,-0.112688,26.0883,0.3,0.3
440,47.67,-0.0423,-0.154292,26.1257,0.3,0.3
441,47.6717,-0.0411,-0.0844172,26.1404,0.3,0.3
442,47.6737,-0.0439,0.0244601,26.1776,0.3,0.3
