step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
142,55.0713,0.4522,1.00808,7.6537,0.3,0.3
143,55.2755,0.4518,-0.131938,7.5131,0.3,0.3
144,55.492,0.4653,-1.17863,7.4286,0.3,0.3
145,55.7188,0.4763,-0.994571,7.5028,0.3,0.3
146,55.9452,0.4758,-0.132063,7.4565,0.3,0.3
147,56.1555,0.4586,1.12546,7.3069,0.3,0.3
148,56.3497,0.4407,1.1832,7.4621,0.3,0.3
149,56.5422,0.4387,-0.00883464,7.299,0.3,0.3
150,56.7543,0.4605,-1.80051,7.1935,0.3,0.3
151,56.9823,0.4775,-1.44576,7.2938,0.3,0.3
152,57.2086,0.4757,-0.0353588,7.1305,0.3,0.3
153,57.4113,0.4503,1.74213,7.035,0.3,0.3
154,57.6063,0.4416,0.492104,7.0568,0.3,0.3
155,57.7888,0.4272,0.923796,6.8908,0.3,0.3
156,57.9759,0.4325,-0.555424,6.9254,0.3,0.3
157,58.1857,0.458,-2.07821,6.9041,0.3,0.3
158,58.4131,0.4769,-1.58902,6.8138,0.3,0.3
159,58.6383,0.4746,0.00152292,6.6461,0.3,0.3
160,58.84,0.4491,1.74904,6.5803,0.3,0.3
161,59.025,0.4301,1.26711,6.6651,0.3,0.3
162,59.2107,0.4309,-0.21826,6.5032,0.3,0.3
163,59.4176,0.4549,-1.9656,6.4423,0.3,0.3
164,59.6396,0.4711,-1.3856,6.4568,0.3,0.3
165,59.8561,0.4653,0.266003,6.2985,0.3,0.3
166,60.0473,0.4373,1.93927,6.2763,0.3,0.3
167,60.2307,0.4282,0.524373,6.2673,0.3,0.3
168,60.4008,0.4125,1.02396,6.0917,0.3,0.3
169,60.5747,0.417,-0.492516,6.1146,0.3,0.3
170,60.7536,0.423,-0.606943,6.0821,0.3,0.3
171,60.9353,0.4262,-0.398031,6.0418,0.3,0.3
172,61.1032,0.4098,1.07677,6.1168,0.3,0.3
173,61.2545,0.3889,1.42042,6.3011,0.3,0.3
174,61.3993,0.3806,0.477795,6.1383,0.3,0.3
175,61.5555,0.3952,-1.2442,6.0299,0.3,0.3
176,61.7173,0.4022,-0.676424,6.0947,0.3,0.3
177,61.8832,0.4073,-0.535576,6.0576,0.3,0.3
178,62.0496,0.408,-0.205908,5.9451,0.3,0.3
179,62.2033,0.392,1.05127,6.0651,0.3,0.3
180,62.3527,0.3865,0.265308,6.1252,0.3,0.3
181,62.4996,0.3833,0.0936531,5.9632,0.3,0.3
182,62.6479,0.3851,-0.282002,6.0144,0.3,0.3
183,62.799,0.3888,-0.425729,6.1965,0.3,0.3
184,62.9456,0.3828,0.303456,6.3283,0.3,0.3
185,63.0758,0.3608,1.50995,6.5308,0.3,0.3
186,63.2019,0.3551,0.289051,6.5546,0.3,0.3
187,63.3285,0.3559,-0.198795,6.5057,0.3,0.3
188,63.4563,0.3574,-0.251853,6.5521,0.3,0.3
189,63.5809,0.353,0.191861,6.6887,0.3,0.3
190,63.6973,0.3413,0.742769,6.8526,0.3,0.3
191,63.8108,0.3368,0.204018,6.986,0.3,0.3
192,63.9336,0.3504,-1.15767,6.9746,0.3,0.3
193,64.0668,0.365,-1.23716,7.149,0.3,0.3
194,64.2006,0.3658,-0.202506,6.9854,0.3,0.3
195,64.3191,0.3442,1.48387,6.8648,0.3,0.3
196,64.424,0.324,1.38483,7.0245,0.3,0.3
197,64.5266,0.3203,0.148347,6.982,0.3,0.3
198,64.6284,0.319,-0.0313586,6.9207,0.3,0.3
199,64.7309,0.3201,-0.211785,7.0706,0.3,0.3
200,64.8338,0.3209,-0.189621,7.2429,0.3,0.3
201,64.934,0.3165,0.201604,7.3987,0.3,0.3
202,65.0328,0.3143,0.0371698,7.4553,0.3,0.3
203,65.1313,0.3139,-0.0978043,7.4918,0.3,0.3
204,65.2306,0.3151,-0.218259,7.6615,0.3,0.3
205,65.3302,0.3155,-0.158474,7.8289,0.3,0.3
206,65.4292,0.3147,-0.0683279,7.8797,0.3,0.3
207,65.526,0.3112,0.135129,8.0473,0.3,0.3
208,65.6223,0.3102,-0.0521643,8.1036,0.3,0.3
209,65.7205,0.3135,-0.375748,8.2509,0.3,0.3
210,65.8197,0.3149,-0.233763,8.3056,0.3,0.3
211,65.9151,0.3088,0.330475,8.4073,0.3,0.3
212,66.0036,0.2975,0.723775,8.5737,0.3,0.3
213,66.093,0.2991,-0.244294,8.6293,0.3,0.3
214,66.1856,0.3043,-0.515946,8.6063,0.3,0.3
215,66.2804,0.3078,-0.389588,8.6894,0.3,0.3
216,66.3668,0.294,0.911964,8.7525,0.3,0.3
217,66.4408,0.2721,1.52595,8.9116,0.3,0.3
218,66.5118,0.2663,0.320112,8.8749,0.3,0.3
219,66.5802,0.2616,0.238944,8.6902,0.3,0.3
220,66.6532,0.2702,-0.761217,8.8168,0.3,0.3
221,66.7333,0.283,-1.08014,8.9808,0.3,0.3
222,66.8127,0.2817,-0.0223368,8.8641,0.3,0.3
223,66.878,0.2556,1.84542,8.7204,0.3,0.3
224,66.9319,0.2323,1.64234,8.8234,0.3,0.3
225,66.9833,0.2267,0.316449,8.6577,0.3,0.3
226,67.0434,0.245,-1.48161,8.5112,0.3,0.3
227,67.1157,0.269,-1.9164,8.6839,0.3,0.3
228,67.1946,0.2809,-1.01255,8.5201,0.3,0.3
229,67.2717,0.2777,0.120827,8.3979,0.3,0.3
230,67.3354,0.2522,1.8009,8.2685,0.3,0.3
231,67.3891,0.2319,1.41692,8.3105,0.3,0.3
232,67.443,0.232,-0.113178,8.1454,0.3,0.3
233,67.5087,0.2564,-1.94307,8.029,0.3,0.3
234,67.5846,0.2755,-1.55139,8.0828,0.3,0.3
235,67.66,0.2746,-0.0511997,7.9177,0.3,0.3
236,67.7223,0.2496,1.76373,7.7988,0.3,0.3
237,67.7745,0.2284,1.48502,7.9061,0.3,0.3
238,67.8252,0.2252,0.135909,7.7417,0.3,0.3
239,67.8856,0.2458,-1.65534,7.6134,0.3,0.3
240,67.9561,0.2655,-1.59383,7.7617,0.3,0.3
241,68.0287,0.2694,-0.410085,7.5977,0.3,0.3
242,68.0912,0.2501,1.33563,7.4565,0.3,0.3
243,68.1415,0.2243,1.8308,7.6375,0.3,0.3
244,68.1858,0.2104,0.94241,7.4747,0.3,0.3
245,68.2333,0.2179,-0.664906,7.3063,0.3,0.3
246,68.2948,0.248,-2.36901,7.2997,0.3,0.3
247,68.3691,0.2726,-1.96397,7.1868,0.3,0.3
248,68.4464,0.2781,-0.533205,7.0122,0.3,0.3
249,68.522,0.2749,0.120172,6.9563,0.3,0.3
250,68.5889,0.2587,1.09995,7.0904,0.3,0.3
251,68.6525,0.2522,0.374329,7.192,0.3,0.3
252,68.723,0.2654,-1.10721,7.0404,0.3,0.3
253,68.7973,0.2726,-0.659452,7.0971,0.3,0.3
254,68.8769,0.2822,-0.842417,6.935,0.3,0.3
255,68.9503,0.2709,0.728392,6.9386,0.3,0.3
256,69.0091,0.2425,2.01934,7.0096,0.3,0.3
257,69.0582,0.2216,1.46304,6.8822,0.3,0.3
258,69.1061,0.2189,0.0987867,6.8268,0.3,0.3
259,69.1571,0.2258,-0.623351,6.6608,0.3,0.3
260,69.2112,0.2325,-0.610431,6.7684,0.3,0.3
261,69.2622,0.2259,0.388981,6.7299,0.3,0.3
262,69.3035,0.2033,1.5957,6.8467,0.3,0.3
263,69.3424,0.1971,0.367501,6.8341,0.3,0.3
264,69.3792,0.1918,0.301534,6.6652,0.3,0.3
265,69.419,0.1995,-0.675836,6.8089,0.3,0.3
266,69.4633,0.2106,-0.934229,6.9849,0.3,0.3
267,69.5062,0.207,0.169289,6.9063,0.3,0.3
268,69.5385,0.1797,1.95492,6.8602,0.3,0.3
269,69.5676,0.1708,0.577544,6.8614,0.3,0.3
270,69.5945,0.1638,0.437094,6.8162,0.3,0.3
271,69.6195,0.1581,0.341257,6.7379,0.3,0.3
272,69.6474,0.167,-0.756463,6.8771,0.3,0.3
273,69.6796,0.1796,-1.0378,7.0538,0.3,0.3
274,69.7113,0.1781,0.0200996,6.9423,0.3,0.3
275,69.7346,0.1527,1.82017,6.8322,0.3,0.3
276,69.7521,0.1323,1.45125,6.9251,0.3,0.3
277,69.7694,0.1314,-0.0110154,6.7646,0.3,0.3
278,69.7902,0.1442,-1.0424,6.7008,0.3,0.3
279,69.8126,0.1495,-0.481533,6.7252,0.3,0.3
280,69.8359,0.1529,-0.340099,6.6833,0.3,0.3
281,69.8579,0.1482,0.268766,6.6724,0.3,0.3
282,69.8756,0.1332,1.04573,6.8376,0.3,0.3
283,69.8923,0.1291,0.229418,6.926,0.3,0.3
284,69.9135,0.1457,-1.32811,6.8081,0.3,0.3
285,69.9403,0.1636,-1.43103,6.9805,0.3,0.3
286,69.9681,0.1667,-0.322005,6.817,0.3,0.3
287,69.9897,0.147,1.39386,6.689,0.3,0.3
288,70.0052,0.1243,1.62563,6.8696,0.3,0.3
289,70.0185,0.1154,0.593269,6.7066,0.3,0.3
290,70.0322,0.1173,-0.217336,6.6493,0.3,0.3
291,70.0498,0.1327,-1.2345,6.7462,0.3,0.3
292,70.0685,0.1366,-0.373207,6.7556,0.3,0.3
293,70.0867,0.1348,0.0547923,6.5899,0.3,0.3
294,70.1013,0.121,0.958896,6.7418,0.3,0.3
295,70.1141,0.1133,0.503672,6.8907,0.3,0.3
296,70.1294,0.1237,-0.856985,6.7508,0.3,0.3
297,70.1529,0.1532,-2.29838,6.9776,0.3,0.3
298,70.1783,0.1592,-0.537729,6.9437,0.3,0.3
299,70.2054,0.1646,-0.494398,6.7638,0.3,0.3
300,70.2286,0.1525,0.821686,6.8515,0.3,0.3
