step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:
2016,1471.25,0.9617,-0.151862,11.5969,0.1
2017,1472.24,0.9918,-0.130848,11.6418,0.1
2018,1473.28,1.0217,-0.134269,11.6291,0.1
2019,1474.38,1.0514,-0.137685,11.6492,0.1
2020,1475.55,1.081,-0.141145,11.645,0.1
2021,1476.79,1.1102,-0.14446,11.6507,0.1
2022,1478.08,1.1394,-0.14795,11.6663,0.1
2023,1479.52,1.1967,-0.165518,11.619,0.1
2024,1481.02,1.2247,-0.157211,11.5474,0.1
2025,1482.73,1.3075,-0.188065,11.6117,0.1
2026,1484.51,1.3346,-0.169162,11.6238,0.1
2027,1486.51,1.4137,-0.198579,11.5896,0.1
2028,1488.65,1.465,-0.193321,11.597,0.1
2029,1490.87,1.4901,-0.186096,11.6403,0.1
2030,1493.24,1.5394,-0.201476,11.6162,0.1
2031,1495.76,1.5872,-0.20645,11.5718,0.1
2032,1498.35,1.6107,-0.199885,11.5305,0.1
2033,1501.02,1.6336,-0.202752,11.5668,0.1
2034,1503.77,1.6564,-0.20582,11.559,0.1
2035,1506.59,1.6787,-0.208689,11.6177,0.1
2036,1509.7,1.7648,-0.243702,11.5903,0.1
2037,1512.89,1.7855,-0.220504,11.5119,0.1
2038,1516.15,1.8055,-0.223127,11.5443,0.1
2039,1519.48,1.8254,-0.22599,11.5271,0.1
2040,1523.02,1.8828,-0.247671,11.599,0.1
2041,1526.64,1.9014,-0.234962,11.5619,0.1
2042,1530.46,1.9538,-0.254699,11.5731,0.1
2043,1534.47,2.0028,-0.25924,11.5983,0.1
2044,1538.6,2.0336,-0.256057,11.6603,0.1
2045,1542.8,2.0481,-0.252011,11.5581,0.1
2046,1547.17,2.0898,-0.268106,11.6367,0.1
2047,1551.69,2.1277,-0.27144,11.5386,0.1
2048,1556.37,2.1619,-0.274461,11.5421,0.1
2049,1561.13,2.1825,-0.272172,11.5567,0.1
2050,1565.94,2.192,-0.269778,11.5531,0.1
2051,1570.78,2.2013,-0.271729,11.5077,0.1
2052,1575.74,2.2262,-0.281572,11.5146,0.1
2053,1580.73,2.2339,-0.276579,11.5554,0.1
2054,1585.75,2.2408,-0.278069,11.6015,0.1
2055,1590.88,2.2647,-0.288391,11.5746,0.1
2056,1596.05,2.2741,-0.284669,11.5771,0.1
2057,1601.25,2.2816,-0.285799,11.5006,0.1
2058,1606.48,2.2849,-0.285592,11.5371,0.1
2059,1611.71,2.2874,-0.286665,11.5583,0.1
2060,1616.95,2.2898,-0.28801,11.5693,0.1
2061,1622.21,2.2928,-0.289697,11.6124,0.1
2062,1627.47,2.294,-0.290244,11.6403,0.1
2063,1632.73,2.2935,-0.290661,11.4964,0.1
2064,1637.98,2.2923,-0.291407,11.5645,0.1
2065,1643.23,2.2911,-0.292432,11.4837,0.1
2066,1648.46,2.2868,-0.291906,11.4984,0.1
2067,1653.68,2.2839,-0.293318,11.5642,0.1
2068,1658.86,2.2769,-0.292116,11.5785,0.1
2069,1663.99,2.2632,-0.289198,11.5829,0.1
2070,1669.08,2.2576,-0.293006,11.5167,0.1
2071,1674.15,2.2519,-0.293522,11.4782,0.1
2072,1679.2,2.2454,-0.293675,11.5424,0.1
2073,1684.21,2.2388,-0.294094,11.5154,0.1
2074,1689.19,2.2314,-0.29415,11.5534,0.1
2075,1694.1,2.2155,-0.290268,11.5565,0.1
2076,1698.97,2.2069,-0.293431,11.5803,0.1
2077,1703.79,2.1975,-0.29327,11.6006,0.1
2078,1708.58,2.188,-0.293374,11.6135,0.1
2079,1713.32,2.1778,-0.293163,11.6071,0.1
2080,1718.02,2.1674,-0.293127,11.6099,0.1
2081,1722.62,2.145,-0.287159,11.646,0.1
2082,1727.17,2.1331,-0.291236,11.5401,0.1
2083,1731.67,2.1209,-0.290956,11.6208,0.1
2084,1736.12,2.1081,-0.29049,11.5866,0.1
2085,1740.51,2.0951,-0.290158,11.5615,0.1
2086,1744.78,2.0677,-0.282692,11.4879,0.1
2087,1749,2.0532,-0.287428,11.5166,0.1
2088,1753.15,2.0386,-0.286948,11.5239,0.1
2089,1757.25,2.0232,-0.286099,11.5833,0.1
2090,1761.21,1.9915,-0.277405,11.5141,0.1
2091,1765.11,1.9752,-0.282923,11.5475,0.1
2092,1768.95,1.9583,-0.281972,11.5739,0.1
2093,1772.72,1.9415,-0.281302,11.5987,0.1
2094,1776.42,1.9245,-0.280485,11.5844,0.1
2095,1780.06,1.9079,-0.279939,11.5358,0.1
2096,1783.64,1.8908,-0.278974,11.607,0.1
2097,1787.15,1.8741,-0.278401,11.5861,0.1
2098,1790.6,1.8571,-0.27751,11.6277,0.1
2099,1793.98,1.8403,-0.27683,11.6701,0.1
2100,1797.31,1.8237,-0.276162,11.5269,0.1
2101,1800.53,1.7958,-0.26975,11.4939,0.1
2102,1803.74,1.7897,-0.278754,11.6585,0.1
2103,1806.73,1.7292,-0.251809,11.4398,0.1
2104,1809.57,1.6846,-0.254551,11.6789,0.1
2105,1812.26,1.6412,-0.251512,11.485,0.1
2106,1814.9,1.6259,-0.262035,11.7292,0.1
2107,1817.5,1.6103,-0.26116,11.5384,0.1
2108,1820.04,1.5945,-0.260297,11.6212,0.1
2109,1822.48,1.5614,-0.250848,11.5936,0.1
2110,1824.86,1.5441,-0.25621,11.6275,0.1
2111,1827.19,1.5267,-0.255193,11.6363,0.1
2112,1829.47,1.5088,-0.253958,11.5492,0.1
2113,1831.69,1.4906,-0.252763,11.6657,0.1
2114,1833.74,1.4335,-0.23221,11.5272,0.1
2115,1835.69,1.3935,-0.235747,11.5404,0.1
2116,1837.57,1.3729,-0.242133,11.7341,0.1
2117,1839.4,1.3524,-0.240799,11.4529,0.1
2118,1841.17,1.3312,-0.239065,11.7109,0.1
2119,1842.89,1.31,-0.2376,11.4709,0.1
2120,1844.44,1.2437,-0.213552,11.6843,0.1
2121,1845.82,1.1747,-0.206159,11.4354,0.1
2122,1847.03,1.1029,-0.19841,11.7217,0.1
2123,1848.04,1.0044,-0.178383,11.5582,0.1
2124,1849,0.979,-0.205572,11.6222,0.1
2125,1849.91,0.9538,-0.203609,11.5529,0.1
2126,1850.77,0.928,-0.201253,11.5953,0.1
2127,1851.54,0.8754,-0.185711,11.6671,0.1
2128,1852.26,0.8487,-0.193825,11.6956,0.1
2129,1852.85,0.7677,-0.164389,11.6036,0.1
2130,1853.28,0.6556,-0.141067,11.6822,0.1
2131,1853.67,0.6268,-0.17182,11.7275,0.1
2132,1853.96,0.5415,-0.140961,11.4715,0.1
2133,1854.17,0.4539,-0.131508,11.7343,0.1
2134,1854.3,0.3651,-0.12233,11.5389,0.1
2135,1854.38,0.2746,-0.112738,11.7569,0.1
2136,1854.41,0.1841,-0.10378,11.4952,0.1
2137,1854.43,0.123,-0.109491,11.5098,0.1
2138,1854.43,0.0306,-0.0877465,11.7186,0.1
2139,1854.43,-0.062,-0.0783755,11.5075,0.1
2140,1854.45,-0.1559,-0.0683876,11.6587,0.1
2141,1854.49,-0.187,-0.0903041,11.5458,0.1
2142,1854.57,-0.281,-0.0556036,11.7182,0.1
2143,1854.71,-0.3755,-0.0457658,11.5258,0.1
2144,1854.9,-0.4395,-0.0513461,11.5933,0.1
2145,1855.19,-0.5349,-0.0289786,11.7013,0.1
2146,1855.51,-0.5667,-0.0509553,11.6355,0.1
2147,1855.95,-0.6611,-0.0161447,11.5893,0.1
2148,1856.62,-0.8196,0.0257551,11.6741,0.1
2149,1857.34,-0.8514,-0.0213192,11.6846,0.1
2150,1858.24,-0.9448,0.0131332,11.657,0.1
2151,1859.38,-1.0689,0.0383576,11.6743,0.1
2152,1861.43,-1.4331,0.171534,11.6196,0.1
2153,1863.66,-1.4925,0.0563004,11.6197,0.1
2154,1866.15,-1.5763,0.0752286,11.5548,0.1
2155,1869.41,-1.8074,0.158162,11.5686,0.1
2156,1872.51,-1.7592,0.0425019,11.5592,0.1
2157,1875.87,-1.8329,0.0995483,11.5588,0.1
2158,1879.42,-1.8857,0.0974112,11.5503,0.1
2159,1883.11,-1.9193,0.0940508,11.5985,0.1
2160,1886.97,-1.9663,0.105094,11.6063,0.1
2161,1891.02,-2.0116,0.10995,11.5187,0.1
2162,1895.24,-2.0551,0.114607,11.5891,0.1
2163,1899.52,-2.0692,0.105292,11.5421,0.1
2164,1903.97,-2.1097,0.120957,11.5823,0.1
2165,1908.48,-2.1228,0.112368,11.526,0.1
2166,1913.15,-2.1603,0.126958,11.5901,0.1
2167,1918.02,-2.2074,0.136612,11.5428,0.1
2168,1923.04,-2.2402,0.135292,11.5137,0.1
2169,1928.19,-2.2701,0.138257,11.5276,0.1
2170,1933.47,-2.2979,0.141346,11.5882,0.1
2171,1938.83,-2.315,0.139934,11.5404,0.1
2172,1944.23,-2.3231,0.138305,11.5588,0.1
2173,1949.7,-2.3385,0.143934,11.5604,0.1
2174,1955.27,-2.3598,0.149604,11.5534,0.1
2175,1960.9,-2.3727,0.148721,11.4963,0.1
2176,1966.58,-2.3843,0.150553,11.5449,0.1
2177,1972.29,-2.3897,0.149808,11.6138,0.1
2178,1978.03,-2.3949,0.151445,11.6404,0.1
2179,1983.85,-2.4123,0.159271,11.5366,0.1
2180,1989.71,-2.4222,0.158472,11.5527,0.1
2181,1995.62,-2.4315,0.160378,11.509,0.1
2182,2001.56,-2.4355,0.159876,11.5026,0.1
2183,2007.49,-2.4361,0.159794,11.5629,0.1
2184,2013.43,-2.4366,0.161022,11.5723,0.1
2185,2019.36,-2.4351,0.16129,11.5285,0.1
2186,2025.27,-2.4307,0.160905,11.5382,0.1
2187,2031.15,-2.4264,0.161728,11.5434,0.1
2188,2037,-2.418,0.160457,11.5136,0.1
2189,2042.79,-2.4068,0.159421,11.5621,0.1
2190,2048.52,-2.3932,0.158297,11.6049,0.1
2191,2054.17,-2.3768,0.156726,11.4847,0.1
2192,2059.7,-2.3512,0.151661,11.6149,0.1
2193,2065.12,-2.3292,0.152066,11.5099,0.1
2194,2070.43,-2.3048,0.149818,11.5774,0.1
2195,2075.25,-2.1949,0.105726,11.6174,0.1
2196,2079.86,-2.1466,0.126609,11.6166,0.1
2197,2084.31,-2.109,0.128184,11.4676,0.1
2198,2088.7,-2.096,0.137772,11.705,0.1
2199,2093.04,-2.0829,0.137463,11.525,0.1
2200,2097.27,-2.0559,0.130231,11.5251,0.1
2201,2101.32,-2.0134,0.120788,11.6182,0.1
2202,2105.31,-1.9986,0.131387,11.5664,0.1
2203,2109.13,-1.9535,0.115734,11.5723,0.1
2204,2112.76,-1.9059,0.110927,11.6039,0.1
2205,2116.33,-1.8898,0.122862,11.5625,0.1
2206,2119.84,-1.8732,0.121938,11.6136,0.1
2207,2123.23,-1.8399,0.112848,11.5077,0.1
2208,2126.55,-1.8229,0.11858,11.6309,0.1
2209,2129.81,-1.8057,0.117682,11.5238,0.1
2210,2133.01,-1.7883,0.116757,11.6481,0.1
2211,2136.02,-1.7352,0.0980342,11.3925,0.1
2212,2138.78,-1.6608,0.0829046,11.4861,0.1
2213,2141.41,-1.6223,0.0942257,11.5395,0.1
2214,2143.92,-1.5837,0.0911176,11.4508,0.1
2215,2146.37,-1.564,0.0974896,11.7271,0.1
2216,2148.75,-1.5445,0.0963918,11.4613,0.1
2217,2151.02,-1.5046,0.0849941,11.4764,0.1
2218,2153.22,-1.4842,0.0914962,11.7275,0.1
2219,2155.36,-1.4639,0.0902382,11.5422,0.1
2220,2157.44,-1.4435,0.0888799,11.6143,0.1
2221,2159.41,-1.4022,0.077091,11.5927,0.1
2222,2161.32,-1.3811,0.0837516,11.6513,0.1
2223,2163.11,-1.3388,0.071711,11.5881,0.1
2224,2164.85,-1.3174,0.0785897,11.6735,0.1
2225,2166.41,-1.2525,0.0553259,11.6676,0.1
2226,2167.93,-1.2305,0.0709012,11.7033,0.1
2227,2169.34,-1.1868,0.0584446,11.6384,0.1
2228,2170.69,-1.1645,0.0653568,11.6775,0.1
2229,2172,-1.1422,0.0636979,11.7234,0.1
2230,2173.25,-1.1201,0.062128,11.5603,0.1
2231,2174.36,-1.0529,0.0378944,11.5879,0.1
2232,2175.29,-0.9612,0.019405,11.6653,0.1
2233,2176.17,-0.938,0.044954,11.6449,0.1
2234,2176.92,-0.8694,0.0203687,11.626,0.1
2235,2177.56,-0.8,0.0135087,11.5936,0.1
2236,2178.09,-0.7303,0.00678385,11.6595,0.1
2237,2178.5,-0.6377,-0.0113173,11.7144,0.1
2238,2178.88,-0.6149,0.0146302,11.4543,0.1
2239,2179.18,-0.5458,-0.0105269,11.7337,0.1
2240,2179.4,-0.4759,-0.017599,11.57,0.1
2241,2179.61,-0.4514,-0.0016633,11.7352,0.1
2242,2179.77,-0.4023,-0.0162121,11.7474,0.1
2243,2179.91,-0.3778,-0.00863325,11.5139,0.1
2244,2180.04,-0.3533,-0.0109066,11.7514,0.1
2245,2180.15,-0.3301,-0.0125415,11.5671,0.1
2246,2180.21,-0.2585,-0.0389323,11.6885,0.1
2247,2180.25,-0.1813,-0.0488016,11.5818,0.1
2248,2180.25,-0.0902,-0.0634265,11.8209,0.1
2249,2180.26,-0.0615,-0.0413058,11.5738,0.1
2250,2180.26,0.0208,-0.0709862,11.5829,0.1
2251,2180.26,0.0373,-0.0463348,11.6615,0.1
2252,2180.26,0.0634,-0.0528165,11.5802,0.1
2253,2180.27,0.0914,-0.0564222,11.5892,0.1
2254,2180.29,0.1199,-0.0595322,11.6419,0.1
2255,2180.33,0.2061,-0.0913352,11.6349,0.1
2256,2180.41,0.2917,-0.0998011,11.6191,0.1
2257,2180.55,0.3759,-0.107849,11.6521,0.1
2258,2180.76,0.4581,-0.115498,11.616,0.1
2259,2181.03,0.5119,-0.109774,11.5719,0.1
2260,2181.38,0.5912,-0.1282,11.613,0.1
2261,2181.82,0.6689,-0.135664,11.5584,0.1
2262,2182.31,0.6945,-0.117731,11.6388,0.1
2263,2182.94,0.7942,-0.157738,11.6325,0.1
2264,2183.69,0.8668,-0.154592,11.6292,0.1
2265,2184.57,0.9372,-0.16122,11.6441,0.1
2266,2185.49,0.9601,-0.14499,11.625,0.1
2267,2186.54,1.027,-0.169794,11.6556,0.1
2268,2187.78,1.113,-0.18659,11.5515,0.1
2269,2189.11,1.1545,-0.173518,11.6139,0.1
2270,2190.54,1.1946,-0.177565,11.6135,0.1
2271,2192.11,1.2524,-0.191051,11.5794,0.1
2272,2193.73,1.2711,-0.177917,11.5204,0.1
2273,2195.53,1.3425,-0.206808,11.5795,0.1
2274,2197.47,1.3933,-0.204345,11.6486,0.1
2275,2199.46,1.4097,-0.19293,11.6812,0.1
2276,2201.58,1.4561,-0.210298,11.6033,0.1
2277,2203.74,1.4709,-0.199873,11.5775,0.1
2278,2206.07,1.5265,-0.222516,11.5884,0.1
2279,2208.44,1.5395,-0.207546,11.6392,0.1
2280,2210.85,1.5523,-0.209522,11.6296,0.1
2281,2213.37,1.5883,-0.223196,11.5849,0.1
2282,2216,1.6217,-0.226307,11.5785,0.1
2283,2218.67,1.6321,-0.218963,11.6487,0.1
2284,2221.46,1.6701,-0.234638,11.6305,0.1
2285,2224.3,1.687,-0.228732,11.5457,0.1
2286,2227.27,1.7225,-0.240583,11.5499,0.1
2287,2230.26,1.7284,-0.230197,11.6177,0.1
2288,2233.3,1.7443,-0.236659,11.5332,0.1
2289,2236.4,1.7604,-0.23923,11.6106,0.1
2290,2239.53,1.7685,-0.237724,11.5701,0.1
2291,2242.67,1.7736,-0.237921,11.6661,0.1
2292,2245.82,1.7752,-0.237568,11.6228,0.1
2293,2248.97,1.7738,-0.237115,11.5432,0.1
2294,2252.1,1.769,-0.23616,11.5598,0.1
2295,2255.19,1.7579,-0.233409,11.5727,0.1
2296,2258.25,1.7501,-0.234824,11.597,0.1
2297,2261.26,1.7359,-0.231712,11.5758,0.1
2298,2264.19,1.7117,-0.226147,11.5618,0.1
2299,2267.05,1.6897,-0.225672,11.6445,0.1
2300,2269.82,1.665,-0.222955,11.6253,0.1
2301,2272.5,1.6372,-0.219753,11.5811,0.1
2302,2275.12,1.6174,-0.221782,11.5355,0.1
2303,2277.7,1.607,-0.225306,11.5841,0.1
2304,2280.14,1.5619,-0.207697,11.6404,0.1
2305,2282.54,1.5498,-0.220461,11.53,0.1
2306,2284.83,1.5121,-0.207207,11.6392,0.1
2307,2286.99,1.4714,-0.202673,11.5338,0.1
2308,2289.08,1.443,-0.205475,11.4345,0.1
2309,2291.07,1.4135,-0.202791,11.4027,0.1
2310,2292.9,1.3506,-0.183817,11.5412,0.1
2311,2294.59,1.3006,-0.184627,11.5973,0.1
2312,2296.1,1.2303,-0.170092,11.6721,0.1
2313,2297.31,1.0984,-0.132811,11.5944,0.1
2314,2298.35,1.0182,-0.14598,11.6181,0.1
2315,2299.34,0.9978,-0.168359,11.6289,0.1
2316,2300.26,0.9566,-0.156398,11.5758,0.1
2317,2301.13,0.9355,-0.162795,11.6337,0.1
2318,2301.89,0.8716,-0.139721,11.5745,0.1
2319,2302.54,0.8054,-0.132584,11.6087,0.1
2320,2303.05,0.7149,-0.114171,11.5779,0.1
2321,2303.53,0.6918,-0.139167,11.6822,0.1
2322,2303.98,0.6689,-0.137292,11.5936,0.1
2323,2304.39,0.6455,-0.135074,11.7111,0.1
2324,2304.75,0.5987,-0.121334,11.5934,0.1
2325,2305.08,0.5748,-0.128391,11.6573,0.1
2326,2305.39,0.5509,-0.126277,11.647,0.1
2327,2305.66,0.5267,-0.124,11.6555,0.1
2328,2305.92,0.5026,-0.121881,11.6455,0.1
2329,2306.15,0.478,-0.11946,11.6834,0.1
2330,2306.35,0.4534,-0.117227,11.7299,0.1
2331,2306.53,0.4289,-0.115031,11.5586,0.1
2332,2306.68,0.3795,-0.100321,11.5114,0.1
2333,2306.77,0.3039,-0.0824332,11.745,0.1
2334,2306.85,0.2787,-0.100213,11.5478,0.1
2335,2306.91,0.2532,-0.0976691,11.7347,0.1
2336,2306.94,0.1768,-0.0697575,11.5581,0.1
2337,2306.97,0.1511,-0.0875431,11.6582,0.1
2338,2306.98,0.1257,-0.0851859,11.496,0.1
2339,2306.99,0.0738,-0.0694328,11.5775,0.1
2340,2306.99,0.0478,-0.0772167,11.6732,0.1
2341,2306.99,0.0219,-0.0746777,11.5872,0.1
2342,2306.99,-0.0303,-0.0589225,11.5898,0.1
2343,2306.99,-0.0567,-0.0665742,11.7393,0.1
2344,2307,-0.0827,-0.0640928,11.5328,0.1
2345,2307.01,-0.1092,-0.0611882,11.7252,0.1
2346,2307.03,-0.1352,-0.0587206,11.5068,0.1
2347,2307.07,-0.1879,-0.0426767,11.5527,0.1
2348,2307.11,-0.2145,-0.0503494,11.7357,0.1
2349,2307.17,-0.2405,-0.0478692,11.4932,0.1
2350,2307.24,-0.2671,-0.0448356,11.7404,0.1
2351,2307.33,-0.2932,-0.042279,11.5276,0.1
2352,2307.43,-0.3199,-0.0392091,11.7593,0.1
2353,2307.55,-0.3461,-0.036616,11.5712,0.1
2354,2307.69,-0.3724,-0.0337598,11.6557,0.1
2355,2307.87,-0.425,-0.0177673,11.6506,0.1
2356,2308.07,-0.4511,-0.0255318,11.5319,0.1
2357,2308.3,-0.4775,-0.022533,11.6954,0.1
2358,2308.55,-0.5034,-0.0198913,11.5077,0.1
2359,2308.86,-0.5559,-0.0037234,11.5495,0.1
2360,2309.2,-0.5824,-0.0111822,11.8075,0.1
2361,2309.57,-0.6083,-0.00852805,11.5653,0.1
2362,2309.98,-0.6345,-0.0054708,11.7031,0.1
2363,2310.41,-0.6601,-0.00282075,11.461,0.1
2364,2310.88,-0.6861,0.0002823,11.6919,0.1
2365,2311.39,-0.7115,0.00293805,11.4531,0.1
2366,2311.97,-0.7627,0.0187594,11.4372,0.1
2367,2312.59,-0.7886,0.0116237,11.721,0.1
2368,2313.25,-0.8137,0.0142206,11.4666,0.1
2369,2313.96,-0.8394,0.0174503,11.7201,0.1
2370,2314.75,-0.8901,0.0329653,11.8255,0.1
2371,2315.59,-0.915,0.0255928,11.5403,0.1
2372,2316.47,-0.9401,0.0286529,11.671,0.1
2373,2317.4,-0.9647,0.0313952,11.5395,0.1
2374,2318.38,-0.9896,0.0345,11.7199,0.1
2375,2319.41,-1.0137,0.0370969,11.4849,0.1
2376,2320.64,-1.1103,0.076312,11.4628,0.1
2377,2321.93,-1.1344,0.0502892,11.7205,0.1
2378,2323.27,-1.1578,0.0529281,11.5178,0.1
2379,2324.67,-1.1817,0.056109,11.8099,0.1
2380,2326.23,-1.2507,0.0816743,11.4251,0.1
2381,2327.91,-1.2961,0.0774224,11.4604,0.1
2382,2329.65,-1.3188,0.0712718,11.7258,0.1
2383,2331.45,-1.3408,0.0738622,11.5101,0.1
2384,2333.31,-1.3633,0.0769938,11.7871,0.1
2385,2335.22,-1.385,0.0795363,11.5725,0.1
2386,2337.2,-1.4069,0.0825098,11.7309,0.1
2387,2339.24,-1.4281,0.0850638,11.4977,0.1
2388,2341.34,-1.4497,0.0881087,11.7657,0.1
2389,2343.63,-1.5121,0.111425,11.4195,0.1
2390,2346.36,-1.6507,0.15659,11.7583,0.1
2391,2349.37,-1.736,0.144668,11.5005,0.1
2392,2352.47,-1.7619,0.124379,11.454,0.1
2393,2355.62,-1.7741,0.121006,11.7244,0.1
2394,2358.81,-1.7859,0.122919,11.4608,0.1
2395,2362.05,-1.7986,0.125448,11.7306,0.1
2396,2365.33,-1.8117,0.127824,11.4653,0.1
2397,2368.66,-1.8267,0.130998,11.7543,0.1
2398,2372.85,-2.0466,0.235971,11.5778,0.1
2399,2376.87,-2.003,0.127212,11.4314,0.1
2400,2380.85,-1.9955,0.1419,11.4624,0.1
2401,2384.8,-1.9885,0.142394,11.4351,0.1
2402,2388.73,-1.9819,0.142885,11.7023,0.1
2403,2392.63,-1.9758,0.143463,11.4875,0.1
2404,2396.45,-1.9544,0.13618,11.5446,0.1
2405,2400.25,-1.9498,0.143415,11.6984,0.1
2406,2404.04,-1.9454,0.144028,11.5276,0.1
2407,2407.81,-1.9413,0.144709,11.7971,0.1
2408,2411.56,-1.9374,0.145367,11.3698,0.1
2409,2415.3,-1.9334,0.145894,11.8636,0.1
2410,2419.02,-1.9297,0.146609,11.4467,0.1
2411,2422.73,-1.926,0.147202,11.7872,0.1
2412,2426.43,-1.9225,0.147893,11.415,0.1
2413,2430.11,-1.9188,0.148403,11.8332,0.1
2414,2433.78,-1.9153,0.14909,11.321,0.1
2415,2437.42,-1.908,0.147794,11.3176,0.1
2416,2441,-1.8923,0.14381,11.2814,0.1
2417,2444.56,-1.8879,0.148834,11.8094,0.1
2418,2448.11,-1.8837,0.149436,11.5145,0.1
2419,2451.64,-1.879,0.149706,11.7894,0.1
2420,2455.16,-1.8744,0.150223,11.6362,0.1
2421,2458.65,-1.8694,0.150498,11.6166,0.1
2422,2462.13,-1.8643,0.15088,11.7483,0.1
2423,2465.58,-1.8587,0.151049,11.8029,0.1
2424,2468.99,-1.847,0.148363,11.8934,0.1
2425,2472.38,-1.8409,0.150913,11.3704,0.1
2426,2475.75,-1.8344,0.15102,11.7049,0.1
2427,2479.06,-1.8205,0.14758,11.7327,0.1
2428,2482.35,-1.8132,0.150397,11.5147,0.1
2429,2485.61,-1.8053,0.15027,11.7628,0.1
2430,2488.84,-1.7974,0.150378,11.5478,0.1
2431,2492.04,-1.7889,0.150183,11.7026,0.1
2432,2495.21,-1.7805,0.150273,11.4214,0.1
2433,2498.35,-1.7715,0.150019,11.7003,0.1
2434,2501.45,-1.7623,0.1499,11.5074,0.1
2435,2504.49,-1.743,0.144801,11.5331,0.1
2436,2507.49,-1.733,0.148388,11.6629,0.1
2437,2510.46,-1.7226,0.148049,11.5618,0.1
2438,2513.39,-1.712,0.147765,11.6151,0.1
2439,2516.29,-1.7013,0.147506,11.473,0.1
2440,2519.14,-1.6903,0.147131,11.5673,0.1
2441,2521.96,-1.6789,0.146671,11.5853,0.1
2442,2524.7,-1.6553,0.140258,11.6083,0.1
2443,2527.4,-1.6432,0.14447,11.585,0.1
2444,2530.06,-1.6307,0.143875,11.6081,0.1
2445,2532.68,-1.6181,0.143384,11.6456,0.1
2446,2535.17,-1.5787,0.129514,11.5201,0.1
2447,2537.62,-1.5651,0.139256,11.5435,0.1
2448,2540.03,-1.5512,0.138522,11.5331,0.1
2449,2542.35,-1.5229,0.130693,11.5334,0.1
2450,2544.62,-1.5085,0.135567,11.5251,0.1
2451,2546.85,-1.4936,0.134624,11.5799,0.1
2452,2549,-1.4633,0.126166,11.584,0.1
2453,2551.09,-1.4479,0.13131,11.5274,0.1
2454,2553.14,-1.4322,0.130336,11.5347,0.1
2455,2555.1,-1.4,0.121216,11.6293,0.1
2456,2557.02,-1.3837,0.126638,11.5142,0.1
2457,2558.89,-1.3671,0.125541,11.5379,0.1
2458,2560.62,-1.3162,0.107389,11.5641,0.1
2459,2562.26,-1.2812,0.11089,11.5772,0.1
2460,2563.86,-1.2634,0.116622,11.5723,0.1
2461,2565.41,-1.2455,0.115414,11.6196,0.1
2462,2566.78,-1.1721,0.0864605,11.5539,0.1
2463,2568.11,-1.1532,0.106947,11.538,0.1
2464,2569.4,-1.1342,0.105574,11.5974,0.1
2465,2570.51,-1.0564,0.0748024,11.6704,0.1
2466,2571.59,-1.0367,0.0965907,11.447,0.1
2467,2572.62,-1.0165,0.094879,11.7233,0.1
2468,2573.61,-0.9964,0.0934072,11.5189,0.1
2469,2574.57,-0.9759,0.0916851,11.6733,0.1
2470,2575.48,-0.9557,0.090263,11.4529,0.1
2471,2576.32,-0.9143,0.0781001,11.459,0.1
2472,2577.11,-0.8931,0.0845067,11.7295,0.1
2473,2577.87,-0.8721,0.0829227,11.5153,0.1
2474,2578.6,-0.8508,0.0810981,11.6839,0.1
2475,2579.29,-0.8298,0.079533,11.408,0.1
2476,2579.94,-0.8082,0.0775371,11.6757,0.1
2477,2580.53,-0.765,0.0649596,11.6782,0.1
2478,2581.08,-0.7436,0.0719114,11.3842,0.1
2479,2581.6,-0.7215,0.0697822,11.6851,0.1
2480,2582.09,-0.6997,0.068072,11.4616,0.1
2481,2582.55,-0.6773,0.0659307,11.6487,0.1
2482,2582.98,-0.6555,0.0643184,11.339,0.1
2483,2583.38,-0.6331,0.062155,11.6268,0.1
2484,2583.75,-0.6109,0.0603204,11.3806,0.1
2485,2584.05,-0.543,0.0355219,11.6612,0.1
2486,2584.32,-0.5202,0.051542,11.4589,0.1
2487,2584.56,-0.4971,0.0493606,11.7244,0.1
2488,2584.79,-0.4742,0.0473877,11.5378,0.1
2489,2584.99,-0.4511,0.0452232,11.6077,0.1
2490,2585.17,-0.4282,0.0432273,11.4191,0.1
2491,2585.34,-0.4049,0.0409398,11.6927,0.1
2492,2585.48,-0.3819,0.0389507,11.4404,0.1
2493,2585.61,-0.3586,0.03668,11.6118,0.1
2494,2585.71,-0.3121,0.0229061,11.6685,0.1
2495,2585.79,-0.2889,0.0300505,11.4422,0.1
2496,2585.86,-0.2654,0.0277132,11.6205,0.1
2497,2585.92,-0.2424,0.0257344,11.382,0.1
2498,2585.97,-0.2188,0.0232438,11.6555,0.1
2499,2586.01,-0.1954,0.0210815,11.479,0.1
2500,2586.04,-0.1717,0.0186774,11.6551,0.1
2501,2586.06,-0.1483,0.0165315,11.4985,0.1
2502,2586.08,-0.1245,0.0140538,11.6693,0.1
2503,2586.08,-0.0541,-0.0115992,11.3715,0.1
2504,2586.08,-0.0302,0.0046259,11.6533,0.1
2505,2586.08,-0.0068,0.0024893,11.442,0.1
2506,2586.08,0.0171,-0.00010925,11.6827,0.1
2507,2586.08,0.0405,-0.0022695,11.3944,0.1
2508,2586.09,0.0643,-0.00484165,11.6838,0.1
2509,2586.09,0.0877,-0.0070655,11.4306,0.1
2510,2586.13,0.1815,-0.0446962,11.4124,0.1
