step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
143,34.2062,0.2291,-0.283459,19.8926,0.373341,0.3687
144,34.2589,0.2296,-0.138004,20.0109,0.37338,0.3715
145,34.3047,0.214,0.301194,20.1664,0.368078,0.3733
146,34.3416,0.1919,0.483161,20.1535,0.360934,0.3734
147,34.3744,0.1811,0.181147,20.3359,0.35777,0.3681
148,34.4095,0.1875,-0.285332,20.3239,0.360188,0.3609
149,34.456,0.2156,-0.879846,20.5274,0.36958,0.3578
150,34.5089,0.23,-0.514461,20.3909,0.373833,0.3602
151,34.5586,0.223,0.0652493,20.4133,0.371135,0.3696
152,34.5949,0.1905,0.763337,20.2398,0.360267,0.3738
153,34.6267,0.1782,0.221476,20.4629,0.35683,0.3711
154,34.6549,0.168,0.167693,20.3484,0.353649,0.3603
155,34.6806,0.1604,0.0996367,20.3526,0.351303,0.3568
156,34.7039,0.1527,0.104517,20.4463,0.348863,0.3536
157,34.7282,0.1558,-0.188145,20.5284,0.350091,0.3513
158,34.7585,0.1739,-0.598723,20.7138,0.356164,0.3489
159,34.7941,0.1887,-0.514224,20.7137,0.360778,0.3501
160,34.827,0.1816,0.0790519,20.7557,0.358037,0.3562
161,34.8487,0.1473,0.823617,20.6492,0.34656,0.3608
162,34.8612,0.1114,0.877492,20.8785,0.335156,0.358
163,34.8716,0.1021,0.161995,20.747,0.332813,0.3466
164,34.8796,0.0897,0.249339,20.5808,0.328816,0.3352
165,34.8864,0.0824,0.113759,20.6328,0.326621,0.3328
166,34.8938,0.0858,-0.176234,20.7167,0.32794,0.3288
167,34.9018,0.0894,-0.18279,20.8984,0.329086,0.3266
168,34.9101,0.0915,-0.142998,20.7674,0.329718,0.3279
169,34.9182,0.0895,-0.0317738,20.9935,0.328993,0.3291
170,34.9244,0.079,0.200809,20.9003,0.325476,0.3297
171,34.9288,0.0664,0.261233,21.2175,0.321439,0.329
172,34.9328,0.063,0.0137991,21.0565,0.320571,0.3255
173,34.9384,0.0752,-0.411125,21.3486,0.324788,0.3214
174,34.9469,0.0923,-0.548633,21.2164,0.330315,0.3206
175,34.9554,0.0918,-0.0733613,21.2504,0.32976,0.3248
176,34.9625,0.0845,0.112357,21.3423,0.327295,0.3303
177,34.9664,0.0627,0.510344,21.3055,0.320064,0.3298
178,34.9687,0.0477,0.331203,21.5421,0.315467,0.3273
179,34.971,0.0475,-0.0683774,21.4635,0.315739,0.3201
180,34.9765,0.0744,-0.808211,21.5359,0.324872,0.3155
181,34.982,0.0744,-0.0819739,21.5359,0.324264,0.3155
182,34.9917,0.0981,-0.729067,21.2892,0.332307,0.3249
183,35.0018,0.1007,-0.160233,21.1488,0.332654,0.3243
184,35.0119,0.1005,-0.0846583,21.2707,0.332529,0.3323
185,35.0211,0.0958,0.0381703,21.2072,0.330939,0.3327
186,35.0287,0.0871,0.148706,21.5078,0.328094,0.3325
187,35.0352,0.0805,0.0939179,21.4007,0.326053,0.3309
188,35.042,0.0825,-0.138952,21.694,0.326881,0.3281
189,35.0503,0.0915,-0.33073,21.5791,0.329891,0.3261
190,35.0596,0.0962,-0.216122,21.8726,0.331283,0.3269
191,35.0669,0.0855,0.202816,21.7006,0.327547,0.3299
192,35.0707,0.0618,0.560873,21.9983,0.319748,0.3313
193,35.0727,0.0449,0.382305,21.8438,0.31455,0.3275
194,35.0752,0.0499,-0.210538,21.8859,0.316629,0.3197
195,35.0822,0.0835,-0.992889,21.805,0.327918,0.3145
196,35.0974,0.1233,-1.17233,21.9246,0.340664,0.3166
197,35.1212,0.1542,-0.941434,21.664,0.35025,0.3279
198,35.1493,0.1676,-0.473097,21.4677,0.3541,0.3407
199,35.1714,0.1489,0.399087,21.2643,0.347453,0.3502
200,35.1822,0.1037,1.12806,21.3428,0.33254,0.3541
201,35.1854,0.0566,1.19344,21.3424,0.317581,0.3475
202,35.1858,0.0206,0.904523,21.1326,0.306431,0.3325
203,35.1858,0.0009,0.470332,20.8667,0.300561,0.3176
204,35.1858,0.0052,-0.178962,20.6752,0.302465,0.3064
205,35.186,0.0125,-0.262163,20.6435,0.304845,0.3006
206,35.1863,0.0185,-0.228879,20.6685,0.306716,0.3025
207,35.1869,0.0227,-0.181558,20.6447,0.308006,0.3048
208,35.1875,0.0251,-0.133699,20.6614,0.308725,0.3067
209,35.1881,0.0241,-0.0416199,20.6919,0.308332,0.308
210,35.1883,0.0155,0.166147,20.7757,0.305437,0.3087
211,35.1883,0.0045,0.234243,20.8795,0.301899,0.3083
212,35.1883,0.0012,0.0273321,20.914,0.301028,0.3054
213,35.1883,0.002,-0.0836096,20.9303,0.301374,0.3019
214,35.1883,0.0029,-0.0865821,20.9485,0.301661,0.301
215,35.1884,0.0033,-0.0732049,20.9921,0.301777,0.3014
216,35.1884,0.0033,-0.0624077,20.9921,0.301768,0.3014
217,35.1884,0.0027,-0.04603,21.0445,0.301564,0.3018
218,35.1884,-0.0006,0.0278605,21.1285,0.300865,0.3018
219,35.1884,-0.0056,0.0752653,21.2134,0.302609,0.3016
220,35.1885,-0.0091,0.035823,21.3026,0.303684,0.3009
221,35.1886,-0.0094,-0.050479,21.3307,0.303707,0.3026
222,35.1887,-0.0085,-0.0831418,21.4135,0.303395,0.3037
223,35.1887,-0.0081,-0.0697549,21.4523,0.303279,0.3037
224,35.1888,-0.0083,-0.0534878,21.4699,0.303356,0.3034
225,35.1889,-0.0087,-0.0479604,21.5074,0.303488,0.3033
226,35.1889,-0.0094,-0.0396424,21.5301,0.303716,0.3034
227,35.1891,-0.0124,0.0233681,21.62,0.304718,0.3035
228,35.1893,-0.0138,-0.0194002,21.6507,0.305126,0.3037
229,35.1895,-0.0148,-0.0298876,21.6776,0.305433,0.3047
230,35.1898,-0.0179,0.0277576,21.7673,0.306463,0.3051
231,35.1902,-0.019,-0.0258962,21.7972,0.306766,0.3054
