step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
180,30.541,0.023,-0.0112696,20.7382,0.3,0.3
181,30.5414,0.0211,-0.0113009,20.5665,0.3,0.3
182,30.5418,0.0196,-0.0129318,20.9171,0.3,0.3
183,30.5422,0.0183,-0.0136123,20.751,0.3,0.3
184,30.5425,0.0176,-0.0164426,21.0936,0.3,0.3
185,30.5429,0.0213,-0.039374,21.152,0.3,0.3
186,30.544,0.0328,-0.0812588,21.2101,0.3,0.3
187,30.5457,0.0407,-0.065246,20.9936,0.3,0.3
188,30.5486,0.0546,-0.0987374,21.3788,0.3,0.3
189,30.5524,0.0611,-0.0633807,21.169,0.3,0.3
190,30.5585,0.0782,-0.120679,21.4904,0.3,0.3
191,30.5654,0.0833,-0.0619792,21.2856,0.3,0.3
192,30.5744,0.0948,-0.0968826,21.6002,0.3,0.3
193,30.5851,0.1032,-0.0835136,21.4596,0.3,0.3
194,30.597,0.1091,-0.0725213,21.5755,0.3,0.3
195,30.6089,0.1094,-0.0446291,21.8768,0.3,0.3
196,30.62,0.1051,-0.0205857,21.9861,0.3,0.3
197,30.6307,0.1034,-0.0331917,21.8077,0.3,0.3
198,30.6403,0.0983,-0.0149462,22.0937,0.3,0.3
199,30.6485,0.0903,0.00152674,22.2008,0.3,0.3
200,30.6559,0.0859,-0.015399,22.2538,0.3,0.3
201,30.662,0.0781,0.00352754,22.3583,0.3,0.3
202,30.6675,0.0745,-0.0165948,22.4104,0.3,0.3
203,30.6724,0.0695,-0.00836566,22.3175,0.3,0.3
204,30.6766,0.0648,-0.0087101,22.5645,0.3,0.3
205,30.6802,0.0603,-0.00860319,22.4861,0.3,0.3
206,30.6833,0.0562,-0.00959505,22.7153,0.3,0.3
207,30.6859,0.0502,0.00138989,22.7117,0.3,0.3
208,30.6881,0.0471,-0.0123492,22.909,0.3,0.3
209,30.6901,0.0449,-0.0163127,22.8824,0.3,0.3
210,30.692,0.0432,-0.0184007,23.0475,0.3,0.3
211,30.6937,0.0421,-0.0211383,23.0927,0.3,0.3
212,30.6955,0.0416,-0.0240258,23.0532,0.3,0.3
213,30.6972,0.0411,-0.0239131,23.1378,0.3,0.3
214,30.6988,0.0405,-0.0232753,23.1091,0.3,0.3
215,30.7002,0.0378,-0.0121116,23.2176,0.3,0.3
216,30.7014,0.0346,-0.00882198,23.3225,0.3,0.3
217,30.7025,0.0323,-0.0127567,23.4169,0.3,0.3
218,30.7034,0.0299,-0.0116656,23.5121,0.3,0.3
219,30.7042,0.0285,-0.0163242,23.575,0.3,0.3
220,30.7049,0.0278,-0.0196575,23.6243,0.3,0.3
221,30.7062,0.035,-0.060968,23.7219,0.3,0.3
222,30.7088,0.0509,-0.108458,23.7972,0.3,0.3
223,30.7145,0.0755,-0.158131,23.8646,0.3,0.3
224,30.7216,0.0844,-0.0818813,23.8884,0.3,0.3
225,30.7338,0.1106,-0.174964,23.9677,0.3,0.3
226,30.7491,0.1237,-0.112777,24.0372,0.3,0.3
227,30.7659,0.1294,-0.0772404,24.0991,0.3,0.3
228,30.7823,0.1283,-0.0430039,24.1676,0.3,0.3
229,30.7974,0.1226,-0.0186157,24.2379,0.3,0.3
230,30.8118,0.1201,-0.0340267,24.2605,0.3,0.3
231,30.8237,0.1093,0.0101405,24.3503,0.3,0.3
232,30.8337,0.0998,0.00598559,24.4183,0.3,0.3
233,30.8419,0.0904,0.00780847,24.4843,0.3,0.3
234,30.849,0.0846,-0.00876691,24.5285,0.3,0.3
235,30.8553,0.0793,-0.0099657,24.5727,0.3,0.3
236,30.8612,0.0766,-0.0223137,24.5948,0.3,0.3
237,30.8666,0.074,-0.0221859,24.617,0.3,0.3
238,30.871,0.0657,0.00836941,24.683,0.3,0.3
239,30.8749,0.0628,-0.0179244,24.705,0.3,0.3
240,30.8782,0.0575,-0.00461668,24.7485,0.3,0.3
241,30.8809,0.0522,-0.00330734,24.7921,0.3,0.3
242,30.8832,0.0471,-0.00304647,24.8355,0.3,0.3
243,30.8852,0.0447,-0.0159599,24.8571,0.3,0.3
244,30.8869,0.0423,-0.0153726,24.8787,0.3,0.3
245,30.8884,0.0376,-0.00270885,24.9217,0.3,0.3
246,30.8896,0.0353,-0.0141444,24.9432,0.3,0.3
247,30.8907,0.033,-0.0135793,24.9646,0.3,0.3
248,30.8913,0.0243,0.0205884,25.0498,0.3,0.3
249,30.8916,0.0179,0.010683,25.1133,0.3,0.3
250,30.8918,0.0132,0.00335404,25.1755,0.3,0.3
251,30.8919,0.0103,-0.00492405,25.238,0.3,0.3
252,30.892,0.0096,-0.0157519,25.2588,0.3,0.3
253,30.892,0.0083,-0.0124294,25.321,0.3,0.3
254,30.8921,0.0075,-0.0147317,25.3828,0.3,0.3
255,30.8922,0.0071,-0.0166338,25.4441,0.3,0.3
256,30.8922,0.007,-0.0181109,25.4646,0.3,0.3
257,30.8923,0.007,-0.018613,25.5052,0.3,0.3
258,30.8923,0.007,-0.0186151,25.5254,0.3,0.3
259,30.8924,0.007,-0.0186172,25.5456,0.3,0.3
260,30.8924,0.0071,-0.0191443,25.5658,0.3,0.3
261,30.8925,0.0071,-0.0186465,25.5859,0.3,0.3
262,30.8925,0.0072,-0.0191736,25.606,0.3,0.3
263,30.8926,0.0073,-0.0192008,25.6261,0.3,0.3
264,30.8926,0.0073,-0.018703,25.6461,0.3,0.3
265,30.8927,0.0074,-0.0192302,25.666,0.3,0.3
266,30.8927,0.0076,-0.0197825,25.686,0.3,0.3
267,30.8929,-0.0144,0.0967218,25.7257,0.3,0.3
268,30.8935,-0.0231,0.0324038,25.7455,0.3,0.3
269,30.8947,-0.0357,0.0550645,25.7621,0.3,0.3
270,30.8959,-0.0345,-0.0142252,25.7797,0.3,0.3
271,30.8995,0.0594,-0.501218,25.8371,0.3,0.3
